n-size,edge_probability,operations_count,time,output
8,0.3,37,2.574920654296875e-05,False
8,0.3,9,1.0013580322265625e-05,False
8,0.3,8,9.298324584960938e-06,False
8,0.3,145,9.489059448242188e-05,False
8,0.3,20,1.621246337890625e-05,False
8,0.3,9,9.5367431640625e-06,False
8,0.5,269,0.0001971721649169922,True
8,0.5,13,1.3113021850585938e-05,False
8,0.5,121,7.557868957519531e-05,False
8,0.5,318,0.00021028518676757812,True
8,0.5,175,0.0001220703125,True
8,0.5,164,0.0001087188720703125,False
8,0.5,267,0.00016760826110839844,True
8,0.5,260,0.0001666545867919922,True
8,0.5,137,8.916854858398438e-05,True
8,0.5,439,0.0002951622009277344,True
8,0.5,155,0.00010633468627929688,True
8,0.5,162,0.00010156631469726562,False
8,0.5,132,8.416175842285156e-05,True
8,0.5,286,0.00018453598022460938,True
8,0.5,58,3.814697265625e-05,False
8,0.5,49,3.3855438232421875e-05,False
8,0.5,368,0.00023102760314941406,True
8,0.5,120,7.677078247070312e-05,False
8,0.5,274,0.00016999244689941406,True
8,0.5,140,9.1552734375e-05,True
8,0.5,95,6.437301635742188e-05,True
8,0.5,136,8.797645568847656e-05,True
8,0.5,293,0.00018477439880371094,True
8,0.5,198,0.00012874603271484375,True
8,0.5,177,0.00011801719665527344,True
8,0.5,261,0.00016689300537109375,True
8,0.5,125,8.153915405273438e-05,True
8,0.5,64,4.291534423828125e-05,True
8,0.5,56,3.838539123535156e-05,False
8,0.5,280,0.000179290771484375,True
8,0.7,437,0.000286102294921875,True
8,0.7,967,0.0006344318389892578,True
8,0.7,422,0.0002715587615966797,True
8,0.7,520,0.00032210350036621094,True
8,0.7,86,5.745887756347656e-05,False
8,0.7,763,0.0004775524139404297,True
8,0.7,1065,0.0007343292236328125,True
8,0.7,450,0.00029349327087402344,True
8,0.7,410,0.000255584716796875,True
8,0.7,525,0.00033545494079589844,True
8,0.7,839,0.0005130767822265625,True
8,0.7,877,0.0005483627319335938,True
8,0.7,545,0.00034117698669433594,True
8,0.7,673,0.00045013427734375,True
8,0.7,369,0.00026869773864746094,True
8,0.7,209,0.00013494491577148438,True
8,0.7,422,0.0002658367156982422,True
8,0.7,839,0.0005702972412109375,True
8,0.7,165,0.00010752677917480469,False
8,0.7,809,0.0005028247833251953,True
8,0.7,126,8.463859558105469e-05,True
8,0.7,580,0.00035858154296875,True
8,0.7,971,0.0005924701690673828,True
8,0.7,384,0.00024271011352539062,True
8,0.7,129,8.511543273925781e-05,True
8,0.7,479,0.0002982616424560547,True
8,0.7,733,0.00045180320739746094,True
8,0.7,675,0.000415802001953125,True
8,0.7,824,0.0004999637603759766,True
8,0.7,366,0.000247955322265625,True
9,0.3,24,2.47955322265625e-05,False
9,0.3,78,5.5789947509765625e-05,False
9,0.3,2,7.3909759521484375e-06,False
9,0.3,30,2.5033950805664062e-05,False
9,0.3,69,5.14984130859375e-05,False
9,0.3,20,1.7642974853515625e-05,False
9,0.3,40,2.956390380859375e-05,False
9,0.3,80,5.5789947509765625e-05,False
9,0.3,33,2.5510787963867188e-05,False
9,0.3,47,3.4809112548828125e-05,False
9,0.3,40,2.7894973754882812e-05,False
9,0.3,32,2.384185791015625e-05,False
9,0.3,48,3.3855438232421875e-05,True
9,0.3,36,2.6702880859375e-05,False
9,0.3,26,1.9550323486328125e-05,False
9,0.3,3,5.9604644775390625e-06,False
9,0.3,20,1.621246337890625e-05,False
9,0.3,325,0.00023174285888671875,True
9,0.3,11,1.1920928955078125e-05,False
9,0.3,178,0.00011587142944335938,False
9,0.3,24,1.9550323486328125e-05,False
9,0.3,29,2.3126602172851562e-05,False
9,0.3,220,0.00014853477478027344,True
9,0.3,121,8.440017700195312e-05,False
9,0.3,99,6.747245788574219e-05,False
9,0.3,9,9.775161743164062e-06,False
9,0.3,21,1.7881393432617188e-05,False
9,0.3,27,2.1696090698242188e-05,False
9,0.3,92,6.246566772460938e-05,False
9,0.3,20,1.6450881958007812e-05,False
9,0.5,96,7.152557373046875e-05,False
9,0.5,187,0.00012445449829101562,False
9,0.5,1366,0.0010683536529541016,True
9,0.5,569,0.00038886070251464844,True
9,0.5,394,0.0002617835998535156,True
9,0.5,402,0.0002567768096923828,False
9,0.5,718,0.0004754066467285156,True
9,0.5,82,5.745887756347656e-05,True
9,0.5,234,0.0001537799835205078,True
9,0.5,79,5.316734313964844e-05,False
9,0.5,163,0.0001068115234375,False
9,0.5,392,0.0002601146697998047,True
9,0.5,222,0.0001506805419921875,False
9,0.5,449,0.0003254413604736328,True
9,0.5,156,0.00010919570922851562,False
9,0.5,224,0.00014448165893554688,False
9,0.5,271,0.00017595291137695312,True
9,0.5,514,0.00032973289489746094,False
9,0.5,214,0.00014066696166992188,True
9,0.5,719,0.00047326087951660156,True
9,0.5,410,0.0002815723419189453,True
9,0.5,229,0.00015401840209960938,False
9,0.5,333,0.0002238750457763672,True
9,0.5,269,0.00017786026000976562,False
9,0.5,232,0.0001537799835205078,False
9,0.5,697,0.0004570484161376953,True
9,0.5,1130,0.0007467269897460938,True
9,0.5,824,0.0005681514739990234,True
9,0.5,259,0.000171661376953125,True
9,0.5,291,0.0001964569091796875,True
9,0.7,994,0.0006866455078125,True
9,0.7,1638,0.0012183189392089844,True
9,0.7,744,0.0004980564117431641,True
9,0.7,967,0.0006318092346191406,True
9,0.7,1122,0.0007460117340087891,True
9,0.7,2070,0.0014467239379882812,True
9,0.7,1545,0.0011432170867919922,True
9,0.7,1145,0.0007650852203369141,True
9,0.7,938,0.0006153583526611328,True
9,0.7,396,0.0002651214599609375,True
9,0.7,1598,0.0013659000396728516,True
9,0.7,1469,0.0010635852813720703,True
9,0.7,1666,0.0011715888977050781,True
9,0.7,2245,0.0015234947204589844,True
9,0.7,1355,0.0010073184967041016,True
9,0.7,1706,0.0012080669403076172,True
9,0.7,293,0.0002040863037109375,True
9,0.7,1362,0.000978708267211914,True
9,0.7,1518,0.0010721683502197266,True
9,0.7,1203,0.0007967948913574219,True
9,0.7,1351,0.0008721351623535156,True
9,0.7,1374,0.0009911060333251953,True
9,0.7,1151,0.0007357597351074219,True
9,0.7,1599,0.0011582374572753906,True
9,0.7,1527,0.0010755062103271484,True
9,0.7,2148,0.0014584064483642578,True
9,0.7,1831,0.0012950897216796875,True
9,0.7,1452,0.0010213851928710938,True
9,0.7,842,0.0005586147308349609,True
9,0.7,1548,0.0010907649993896484,True
10,0.3,122,8.940696716308594e-05,False
10,0.3,39,3.0994415283203125e-05,False
10,0.3,14,1.430511474609375e-05,False
10,0.3,83,5.7697296142578125e-05,False
10,0.3,255,0.0001761913299560547,False
10,0.3,132,9.393692016601562e-05,False
10,0.3,52,4.0531158447265625e-05,True
10,0.3,329,0.0002224445343017578,False
10,0.3,124,8.440017700195312e-05,False
10,0.3,1084,0.0008726119995117188,True
10,0.3,472,0.0003235340118408203,False
10,0.3,54,4.00543212890625e-05,False
10,0.3,79,5.936622619628906e-05,False
10,0.3,183,0.0001316070556640625,False
10,0.3,417,0.0002856254577636719,False
10,0.3,73,5.269050598144531e-05,False
10,0.3,27,2.288818359375e-05,False
10,0.3,45,3.337860107421875e-05,False
10,0.3,44,3.314018249511719e-05,False
10,0.3,78,5.6743621826171875e-05,False
10,0.3,99,6.699562072753906e-05,False
10,0.3,50,3.647804260253906e-05,False
10,0.3,60,4.2438507080078125e-05,False
10,0.3,613,0.00044608116149902344,True
10,0.3,64,5.340576171875e-05,True
10,0.3,57,4.2438507080078125e-05,False
10,0.3,764,0.00052642822265625,True
10,0.3,62,4.553794860839844e-05,False
10,0.3,56,4.172325134277344e-05,False
10,0.3,96,6.604194641113281e-05,False
10,0.5,368,0.0002512931823730469,False
10,0.5,1413,0.0011229515075683594,True
10,0.5,813,0.0006008148193359375,True
10,0.5,1641,0.0012416839599609375,True
10,0.5,594,0.00040912628173828125,True
10,0.5,2347,0.0018606185913085938,True
10,0.5,1265,0.0008525848388671875,False
10,0.5,2759,0.002071380615234375,True
10,0.5,313,0.00021266937255859375,False
10,0.5,1607,0.0012154579162597656,True
10,0.5,286,0.00019669532775878906,True
10,0.5,1058,0.0008206367492675781,True
10,0.5,935,0.0006384849548339844,True
10,0.5,2143,0.001573801040649414,True
10,0.5,1082,0.0008664131164550781,True
10,0.5,1790,0.0012881755828857422,True
10,0.5,591,0.00040984153747558594,True
10,0.5,996,0.0007801055908203125,True
10,0.5,341,0.0002315044403076172,False
10,0.5,1590,0.001184701919555664,True
10,0.5,1689,0.0012478828430175781,True
10,0.5,1152,0.0008993148803710938,True
10,0.5,1150,0.0008893013000488281,True
10,0.5,525,0.0003619194030761719,False
10,0.5,1100,0.0008728504180908203,True
10,0.5,447,0.0003046989440917969,False
10,0.5,1661,0.0012278556823730469,True
10,0.5,556,0.00037789344787597656,True
10,0.5,1083,0.000843048095703125,True
10,0.5,408,0.00028204917907714844,False
10,0.7,5825,0.004474163055419922,True
10,0.7,3986,0.002858400344848633,True
10,0.7,4528,0.0032384395599365234,True
10,0.7,4192,0.0030291080474853516,True
10,0.7,4838,0.0034956932067871094,True
10,0.7,5031,0.003551006317138672,True
10,0.7,3257,0.002424001693725586,True
10,0.7,5800,0.004103183746337891,True
10,0.7,1928,0.0014145374298095703,True
10,0.7,3850,0.002855062484741211,True
10,0.7,3508,0.0025463104248046875,True
10,0.7,4582,0.0032656192779541016,True
10,0.7,4292,0.003244161605834961,True
10,0.7,5548,0.003945112228393555,True
10,0.7,5148,0.003743410110473633,True
10,0.7,5123,0.003637552261352539,True
10,0.7,3970,0.002822399139404297,True
10,0.7,4340,0.0031774044036865234,True
10,0.7,6238,0.01981043815612793,True
10,0.7,4108,0.0029358863830566406,True
10,0.7,3782,0.0027167797088623047,True
10,0.7,3826,0.002763986587524414,True
10,0.7,3349,0.0024747848510742188,True
10,0.7,2768,0.0019307136535644531,True
10,0.7,4257,0.00305938720703125,True
10,0.7,4460,0.003216981887817383,True
10,0.7,5298,0.0036630630493164062,True
10,0.7,6919,0.004884243011474609,True
10,0.7,3706,0.0026869773864746094,True
10,0.7,5653,0.004144191741943359,True
11,0.3,1048,0.0008852481842041016,True
11,0.3,49,3.743171691894531e-05,False
11,0.3,19,1.621246337890625e-05,False
11,0.3,70,5.078315734863281e-05,False
11,0.3,214,0.00017023086547851562,False
11,0.3,94,6.628036499023438e-05,False
11,0.3,126,8.96453857421875e-05,False
11,0.3,133,9.34600830078125e-05,False
11,0.3,10,1.1920928955078125e-05,False
11,0.3,119,8.058547973632812e-05,False
11,0.3,7,1.0013580322265625e-05,False
11,0.3,748,0.0005204677581787109,False
11,0.3,244,0.00016927719116210938,False
11,0.3,704,0.00048351287841796875,False
11,0.3,107,7.748603820800781e-05,False
11,0.3,116,8.082389831542969e-05,False
11,0.3,230,0.00016355514526367188,False
11,0.3,204,0.0001461505889892578,False
11,0.3,323,0.0002186298370361328,False
11,0.3,63,4.601478576660156e-05,False
11,0.3,85,6.008148193359375e-05,False
11,0.3,67,4.506111145019531e-05,False
11,0.3,1051,0.0008521080017089844,True
11,0.3,87,6.413459777832031e-05,False
11,0.3,65,4.863739013671875e-05,False
11,0.3,1040,0.0008563995361328125,True
11,0.3,14,1.5020370483398438e-05,False
11,0.3,210,0.00014352798461914062,False
11,0.3,112,8.106231689453125e-05,False
11,0.3,292,0.00021147727966308594,True
11,0.5,1576,0.001241922378540039,True
11,0.5,3105,0.0025358200073242188,True
11,0.5,5985,0.00507044792175293,True
11,0.5,4842,0.003871917724609375,True
11,0.5,1544,0.001207590103149414,True
11,0.5,3010,0.0023338794708251953,True
11,0.5,3664,0.002727508544921875,True
11,0.5,3389,0.0025675296783447266,True
11,0.5,3764,0.003279447555541992,True
11,0.5,2471,0.0019211769104003906,False
11,0.5,2570,0.0020194053649902344,True
11,0.5,4599,0.0036046504974365234,True
11,0.5,2076,0.0016887187957763672,True
11,0.5,2412,0.00203704833984375,True
11,0.5,7064,0.005629301071166992,True
11,0.5,6756,0.005898952484130859,True
11,0.5,4754,0.0037436485290527344,True
11,0.5,1593,0.0011937618255615234,False
11,0.5,2733,0.0022125244140625,True
11,0.5,2279,0.0018427371978759766,True
11,0.5,629,0.00044536590576171875,True
11,0.5,6693,0.005919694900512695,True
11,0.5,4266,0.003535747528076172,True
11,0.5,2205,0.0017545223236083984,True
11,0.5,4858,0.00394892692565918,True
11,0.5,1656,0.0012927055358886719,True
11,0.5,1030,0.0008094310760498047,False
11,0.5,1815,0.0013670921325683594,True
11,0.5,381,0.00026345252990722656,False
11,0.5,4844,0.004008293151855469,True
11,0.7,9046,0.007803916931152344,True
11,0.7,10346,0.008352041244506836,True
11,0.7,12742,0.010566949844360352,True
11,0.7,4974,0.00416874885559082,True
11,0.7,5753,0.02111077308654785,True
11,0.7,13854,0.011770009994506836,True
11,0.7,9836,0.00786733627319336,True
11,0.7,11918,0.0099945068359375,True
11,0.7,12012,0.010094881057739258,True
11,0.7,5050,0.004136085510253906,True
11,0.7,10278,0.008607625961303711,True
11,0.7,15608,0.013310432434082031,True
11,0.7,14275,0.011114120483398438,True
11,0.7,11570,0.009558916091918945,True
11,0.7,12588,0.010285615921020508,True
11,0.7,13796,0.011419057846069336,True
11,0.7,12516,0.009918928146362305,True
11,0.7,15636,0.012359380722045898,True
11,0.7,17057,0.012910842895507812,True
11,0.7,10924,0.024039268493652344,True
11,0.7,12052,0.010253667831420898,True
11,0.7,12615,0.009511470794677734,True
11,0.7,13659,0.010691165924072266,True
11,0.7,12030,0.009490251541137695,True
11,0.7,12015,0.009642839431762695,True
11,0.7,9404,0.007124900817871094,True
11,0.7,12055,0.009336471557617188,True
11,0.7,12160,0.010753154754638672,True
11,0.7,9583,0.008693456649780273,True
11,0.7,14454,0.011113643646240234,True
12,0.3,266,0.0002205371856689453,False
12,0.3,2545,0.0022292137145996094,True
12,0.3,119,8.893013000488281e-05,False
12,0.3,330,0.0002372264862060547,False
12,0.3,2101,0.0019273757934570312,True
12,0.3,118,8.7738037109375e-05,False
12,0.3,540,0.00039649009704589844,True
12,0.3,340,0.0002608299255371094,False
12,0.3,427,0.0003006458282470703,False
12,0.3,50,3.886222839355469e-05,False
12,0.3,2279,0.0018968582153320312,False
12,0.3,168,0.0001201629638671875,False
12,0.3,992,0.000820159912109375,False
12,0.3,1591,0.0012979507446289062,True
12,0.3,3697,0.0032613277435302734,True
12,0.3,86,6.532669067382812e-05,False
12,0.3,147,0.0001201629638671875,False
12,0.3,150,0.00010395050048828125,False
12,0.3,193,0.0001373291015625,False
12,0.3,268,0.00019073486328125,False
12,0.3,126,8.7738037109375e-05,False
12,0.3,960,0.0008206367492675781,False
12,0.3,725,0.0005321502685546875,False
12,0.3,877,0.0007655620574951172,False
12,0.3,2052,0.00189971923828125,True
12,0.3,559,0.00044465065002441406,True
12,0.3,542,0.00040030479431152344,False
12,0.3,51,4.076957702636719e-05,False
12,0.3,1940,0.0016968250274658203,True
12,0.3,697,0.0005543231964111328,False
12,0.5,5902,0.006860256195068359,True
12,0.5,18820,0.03677701950073242,True
12,0.5,1044,0.0008852481842041016,True
12,0.5,12535,0.012740373611450195,True
12,0.5,23811,0.024188518524169922,True
12,0.5,9662,0.010088443756103516,True
12,0.5,6686,0.006348371505737305,True
12,0.5,3508,0.0035772323608398438,True
12,0.5,5858,0.005287647247314453,True
12,0.5,15146,0.01609325408935547,True
12,0.5,1129,0.0009100437164306641,False
12,0.5,9053,0.009952068328857422,True
12,0.5,15457,0.015990495681762695,True
12,0.5,8793,0.008143186569213867,True
12,0.5,3991,0.0033597946166992188,True
12,0.5,7363,0.023764610290527344,True
12,0.5,11945,0.011631011962890625,True
12,0.5,2219,0.0018916130065917969,True
12,0.5,18711,0.018392086029052734,True
12,0.5,9892,0.01004481315612793,True
12,0.5,7551,0.006936311721801758,True
12,0.5,14442,0.014113664627075195,True
12,0.5,15811,0.016560077667236328,True
12,0.5,12776,0.011879682540893555,True
12,0.5,4512,0.0042192935943603516,True
12,0.5,20356,0.019540786743164062,True
12,0.5,11816,0.026195049285888672,True
12,0.5,22372,0.020485877990722656,True
12,0.5,12666,0.011715412139892578,True
12,0.5,16036,0.015683889389038086,True
12,0.7,25429,0.0243227481842041,True
12,0.7,19564,0.01807546615600586,True
12,0.7,22302,0.02124309539794922,True
12,0.7,29858,0.0434269905090332,True
12,0.7,39547,0.03476119041442871,True
12,0.7,27664,0.02580404281616211,True
12,0.7,27205,0.0242464542388916,True
12,0.7,25068,0.02327752113342285,True
12,0.7,32465,0.04664278030395508,True
12,0.7,36942,0.03237628936767578,True
12,0.7,29445,0.02757573127746582,True
12,0.7,38709,0.03310990333557129,True
12,0.7,41203,0.03435158729553223,True
12,0.7,30994,0.026412487030029297,True
12,0.7,26374,0.03717637062072754,True
12,0.7,29344,0.025846004486083984,True
12,0.7,35753,0.0299222469329834,True
12,0.7,35386,0.030253171920776367,True
12,0.7,38572,0.0336003303527832,True
12,0.7,37336,0.049533843994140625,True
12,0.7,37098,0.03236865997314453,True
12,0.7,29345,0.026063203811645508,True
12,0.7,31025,0.027074813842773438,True
12,0.7,33265,0.0287935733795166,True
12,0.7,20665,0.03525972366333008,True
12,0.7,37359,0.03243875503540039,True
12,0.7,27158,0.02427840232849121,True
12,0.7,36100,0.03210759162902832,True
12,0.7,30476,0.026480674743652344,True
12,0.7,30066,0.02651238441467285,True
13,0.3,2914,0.0031540393829345703,True
13,0.3,1643,0.01703619956970215,False
13,0.3,105,8.153915405273438e-05,False
13,0.3,8081,0.008540630340576172,True
13,0.3,1348,0.001130819320678711,False
13,0.3,3938,0.003632783889770508,True
13,0.3,235,0.00017333030700683594,False
13,0.3,181,0.00013637542724609375,False
13,0.3,581,0.0004417896270751953,False
13,0.3,9351,0.009813785552978516,True
13,0.3,449,0.0003311634063720703,False
13,0.3,882,0.0007708072662353516,False
13,0.3,1322,0.0011374950408935547,False
13,0.3,179,0.00013208389282226562,False
13,0.3,123,8.797645568847656e-05,False
13,0.3,1658,0.0014531612396240234,False
13,0.3,645,0.0004763603210449219,False
13,0.3,214,0.00015592575073242188,False
13,0.3,855,0.0007381439208984375,False
13,0.3,5350,0.004967212677001953,True
13,0.3,476,0.0003368854522705078,False
13,0.3,9704,0.010207653045654297,True
13,0.3,1758,0.0016016960144042969,False
13,0.3,5752,0.005545377731323242,False
13,0.3,1306,0.0011014938354492188,False
13,0.3,652,0.0004673004150390625,False
13,0.3,8203,0.008283853530883789,True
13,0.3,661,0.0005025863647460938,False
13,0.3,457,0.00033020973205566406,True
13,0.3,193,0.00013327598571777344,False
13,0.5,26444,0.029425382614135742,True
13,0.5,11568,0.011294126510620117,True
13,0.5,30255,0.048781633377075195,True
13,0.5,33737,0.03765439987182617,True
13,0.5,37966,0.0433657169342041,True
13,0.5,11464,0.011881589889526367,True
13,0.5,36521,0.05492901802062988,True
13,0.5,46569,0.05258584022521973,True
13,0.5,11704,0.012461185455322266,True
13,0.5,38191,0.062033891677856445,True
13,0.5,40958,0.04395699501037598,True
13,0.5,27338,0.031270503997802734,True
13,0.5,29775,0.0357515811920166,True
13,0.5,23813,0.043061017990112305,True
13,0.5,25195,0.0290830135345459,True
13,0.5,31829,0.03360629081726074,True
13,0.5,36416,0.03997993469238281,True
13,0.5,35757,0.058034658432006836,True
13,0.5,31344,0.03582596778869629,True
13,0.5,29007,0.03343558311462402,True
13,0.5,14735,0.015569925308227539,True
13,0.5,40361,0.06206679344177246,True
13,0.5,60071,0.06341028213500977,True
13,0.5,8309,0.007726430892944336,True
13,0.5,35127,0.0386354923248291,True
13,0.5,23364,0.039446115493774414,True
13,0.5,47206,0.05223369598388672,True
13,0.5,9937,0.009533882141113281,True
13,0.5,23234,0.02241230010986328,True
13,0.5,25352,0.04358553886413574,True
13,0.7,60253,0.06328129768371582,True
13,0.7,83818,0.0867466926574707,True
13,0.7,66829,0.09161114692687988,True
13,0.7,62198,0.06788229942321777,True
13,0.7,76366,0.1050724983215332,True
13,0.7,37416,0.04055905342102051,True
13,0.7,91039,0.09168195724487305,True
13,0.7,64577,0.08844995498657227,True
13,0.7,93460,0.09690976142883301,True
13,0.7,68637,0.09226322174072266,True
13,0.7,78965,0.08172225952148438,True
13,0.7,100220,0.11733865737915039,True
13,0.7,48681,0.05217909812927246,True
13,0.7,88116,0.11623549461364746,True
13,0.7,45069,0.050356388092041016,True
13,0.7,72641,0.07649111747741699,True
13,0.7,93956,0.11323142051696777,True
13,0.7,80850,0.08509993553161621,True
13,0.7,76607,0.09972190856933594,True
13,0.7,69401,0.07371664047241211,True
13,0.7,69331,0.09758424758911133,True
13,0.7,93180,0.09560322761535645,True
13,0.7,84495,0.1111154556274414,True
13,0.7,82712,0.08340239524841309,True
13,0.7,66364,0.0693972110748291,True
13,0.7,72126,0.08835387229919434,True
13,0.7,83798,0.08462333679199219,True
13,0.7,78545,0.10208582878112793,True
13,0.7,78753,0.08474326133728027,True
13,0.7,86107,0.11110472679138184,True
14,0.3,1402,0.0011916160583496094,False
14,0.3,2131,0.001895904541015625,False
14,0.3,1840,0.001573324203491211,False
14,0.3,13527,0.016923904418945312,True
14,0.3,2974,0.0029251575469970703,True
14,0.3,885,0.0007712841033935547,False
14,0.3,7689,0.008028268814086914,True
14,0.3,13054,0.015594005584716797,True
14,0.3,11041,0.013742446899414062,True
14,0.3,3756,0.003867626190185547,True
14,0.3,1673,0.0013856887817382812,False
14,0.3,5058,0.005023479461669922,False
14,0.3,9936,0.030254602432250977,True
14,0.3,2289,0.0019571781158447266,True
14,0.3,2026,0.00177001953125,False
14,0.3,3759,0.004114627838134766,False
14,0.3,9345,0.012245893478393555,True
14,0.3,1039,0.0009491443634033203,False
14,0.3,1674,0.001592874526977539,False
14,0.3,7797,0.0085906982421875,True
14,0.3,11934,0.014721870422363281,False
14,0.3,360,0.0002808570861816406,False
14,0.3,1535,0.0013353824615478516,False
14,0.3,14699,0.01796889305114746,True
14,0.3,3422,0.004896879196166992,True
14,0.3,3680,0.003359079360961914,False
14,0.3,7324,0.008069753646850586,True
14,0.3,9511,0.010237693786621094,True
14,0.3,34445,0.059995174407958984,True
14,0.3,3090,0.002981424331665039,True
14,0.5,60081,0.07169008255004883,True
14,0.5,79688,0.11680293083190918,True
14,0.5,54897,0.09864282608032227,True
14,0.5,64498,0.08549737930297852,True
14,0.5,18174,0.022686243057250977,True
14,0.5,100341,0.14268183708190918,True
14,0.5,45330,0.0747992992401123,True
14,0.5,46536,0.05679154396057129,True
14,0.5,123808,0.1705622673034668,True
14,0.5,73329,0.11545515060424805,True
14,0.5,48796,0.052118778228759766,False
14,0.5,66802,0.08312511444091797,True
14,0.5,71416,0.10005831718444824,True
14,0.5,37611,0.04620528221130371,True
14,0.5,39872,0.06409645080566406,True
14,0.5,55727,0.06625556945800781,True
14,0.5,54540,0.08900690078735352,True
14,0.5,49461,0.06442880630493164,True
14,0.5,72513,0.11422514915466309,True
14,0.5,41359,0.04898643493652344,True
14,0.5,50654,0.07866454124450684,True
14,0.5,141841,0.20449113845825195,True
14,0.5,62462,0.07834911346435547,True
14,0.5,73793,0.11093425750732422,True
14,0.5,31641,0.03877091407775879,True
14,0.5,112579,0.15817832946777344,True
14,0.5,36514,0.048766374588012695,True
14,0.5,101075,0.14603042602539062,True
14,0.5,96593,0.14248156547546387,True
14,0.5,51281,0.09022688865661621,True
14,0.7,168937,0.23254799842834473,True
14,0.7,182642,0.2401294708251953,True
14,0.7,148758,0.1771533489227295,True
14,0.7,182371,0.21826839447021484,True
14,0.7,192630,0.23435616493225098,True
14,0.7,149512,0.194443941116333,True
14,0.7,188821,0.22766804695129395,True
14,0.7,185568,0.22722172737121582,True
14,0.7,194426,0.27990198135375977,True
14,0.7,204398,0.27982282638549805,True
14,0.7,179110,0.24730801582336426,True
14,0.7,225568,0.29050469398498535,True
14,0.7,216966,0.27420949935913086,True
14,0.7,156452,0.21310067176818848,True
14,0.7,204034,0.2546677589416504,True
14,0.7,195116,0.2542378902435303,True
14,0.7,198962,0.24978899955749512,True
14,0.7,207771,0.254108190536499,True
14,0.7,185166,0.23156166076660156,True
14,0.7,162166,0.2119731903076172,True
14,0.7,185360,0.23656249046325684,True
14,0.7,207223,0.25541090965270996,True
14,0.7,191677,0.23625445365905762,True
14,0.7,129421,0.17307329177856445,True
14,0.7,166348,0.21647191047668457,True
14,0.7,206353,0.2546226978302002,True
14,0.7,212865,0.25558948516845703,True
14,0.7,195120,0.2454080581665039,True
14,0.7,164574,0.2324378490447998,True
14,0.7,210892,0.2944478988647461,True
15,0.3,1097,0.0017323493957519531,False
15,0.3,9702,0.022023439407348633,False
15,0.3,12129,0.016132593154907227,False
15,0.3,12084,0.03126955032348633,False
15,0.3,14037,0.01678609848022461,False
15,0.3,13922,0.01694655418395996,True
15,0.3,14076,0.01600170135498047,False
15,0.3,12203,0.015178203582763672,True
15,0.3,2264,0.0020751953125,False
15,0.3,47893,0.08754777908325195,True
15,0.3,1110,0.0009853839874267578,False
15,0.3,31834,0.03957724571228027,True
15,0.3,11640,0.013482332229614258,True
15,0.3,16985,0.038532257080078125,True
15,0.3,14934,0.01857304573059082,True
15,0.3,505,0.0004050731658935547,False
15,0.3,30842,0.041764259338378906,True
15,0.3,7611,0.009207725524902344,False
15,0.3,11754,0.014045953750610352,True
15,0.3,51317,0.09003877639770508,True
15,0.3,28834,0.03941202163696289,True
15,0.3,122728,0.18770503997802734,True
15,0.3,7821,0.023923158645629883,False
15,0.3,19611,0.024272680282592773,True
15,0.3,1941,0.0018353462219238281,True
15,0.3,5573,0.005740165710449219,False
15,0.3,266,0.00019812583923339844,False
15,0.3,225,0.0001659393310546875,False
15,0.3,4750,0.005229949951171875,False
15,0.3,4390,0.004157304763793945,False
15,0.5,233674,0.3738398551940918,True
15,0.5,313018,0.4856891632080078,True
15,0.5,325407,0.5000088214874268,True
15,0.5,227155,0.3404655456542969,True
15,0.5,157738,0.2702000141143799,True
15,0.5,103498,0.18007659912109375,True
15,0.5,193195,0.29735374450683594,True
15,0.5,276389,0.4329540729522705,True
15,0.5,203750,0.3449406623840332,True
15,0.5,187368,0.281130313873291,True
15,0.5,268901,0.41124701499938965,True
15,0.5,84756,0.14002537727355957,True
15,0.5,190057,0.27970433235168457,True
15,0.5,125450,0.19168734550476074,True
15,0.5,223268,0.33905792236328125,True
15,0.5,192757,0.27198076248168945,True
15,0.5,217703,0.3416013717651367,True
15,0.5,223773,0.3565843105316162,True
15,0.5,130626,0.20482969284057617,True
15,0.5,268755,0.4305424690246582,True
15,0.5,224589,0.3386831283569336,True
15,0.5,195969,0.3114039897918701,True
15,0.5,195038,0.30626392364501953,True
15,0.5,112312,0.2050778865814209,True
15,0.5,155105,0.23178362846374512,True
15,0.5,263842,0.41256022453308105,True
15,0.5,110683,0.18279075622558594,True
15,0.5,208129,0.28363466262817383,True
15,0.5,153958,0.23133301734924316,True
15,0.5,97605,0.14661002159118652,True
15,0.7,443210,0.578413724899292,True
15,0.7,413463,0.5991957187652588,True
15,0.7,411126,0.581066370010376,True
15,0.7,456987,0.608022928237915,True
15,0.7,516968,0.6996877193450928,True
15,0.7,432705,0.5890624523162842,True
15,0.7,410718,0.5703508853912354,True
15,0.7,498384,0.6406054496765137,True
15,0.7,431559,0.6312570571899414,True
15,0.7,456874,0.6123733520507812,True
15,0.7,480939,0.6323654651641846,True
15,0.7,468971,0.6813948154449463,True
15,0.7,460091,0.6356136798858643,True
15,0.7,473188,0.6426863670349121,True
15,0.7,462756,0.6805837154388428,True
15,0.7,422786,0.5997529029846191,True
15,0.7,520013,0.6693687438964844,True
15,0.7,443264,0.5978193283081055,True
15,0.7,489284,0.6790003776550293,True
15,0.7,337710,0.48657989501953125,True
15,0.7,492413,0.6470241546630859,True
15,0.7,458200,0.6089482307434082,True
15,0.7,453000,0.6751589775085449,True
